a_state_code,a_state_name,b_state_code,b_state_name,b_county_fips,b_county_name,inflow,outflow,net_migration
54,West Virginia,23,Maine,19,Penobscot County,52,1,51
54,West Virginia,23,Maine,25,Somerset County,0,6,-6
54,West Virginia,23,Maine,29,Washington County,0,3,-3
54,West Virginia,23,Maine,31,York County,14,0,14
54,West Virginia,24,Maryland,1,Allegany County,622,492,130
54,West Virginia,24,Maryland,3,Anne Arundel County,300,196,104
54,West Virginia,24,Maryland,5,Baltimore County,326,340,-14
54,West Virginia,24,Maryland,9,Calvert County,48,26,22
54,West Virginia,24,Maryland,11,Caroline County,30,0,30
54,West Virginia,24,Maryland,13,Carroll County,56,68,-12
54,West Virginia,24,Maryland,15,Cecil County,82,33,49
54,West Virginia,24,Maryland,17,Charles County,112,0,112
54,West Virginia,24,Maryland,19,Dorchester County,20,0,20
54,West Virginia,24,Maryland,21,Frederick County,806,458,348
54,West Virginia,24,Maryland,23,Garrett County,145,309,-164
54,West Virginia,24,Maryland,25,Harford County,62,98,-36
54,West Virginia,24,Maryland,27,Howard County,119,88,31
54,West Virginia,24,Maryland,29,Kent County,0,21,-21
54,West Virginia,24,Maryland,31,Montgomery County,422,309,113
54,West Virginia,24,Maryland,33,Prince George's County,783,343,440
54,West Virginia,24,Maryland,35,Queen Anne's County,6,45,-39
54,West Virginia,24,Maryland,37,St. Mary's County,171,1,170
54,West Virginia,24,Maryland,39,Somerset County,25,0,25
54,West Virginia,24,Maryland,41,Talbot County,8,2,6
54,West Virginia,24,Maryland,43,Washington County,1724,629,1095
54,West Virginia,24,Maryland,45,Wicomico County,0,11,-11
54,West Virginia,24,Maryland,47,Worcester County,0,16,-16
54,West Virginia,24,Maryland,510,Baltimore city,335,42,293
54,West Virginia,25,Massachusetts,1,Barnstable County,22,0,22
54,West Virginia,25,Massachusetts,5,Bristol County,0,38,-38
54,West Virginia,25,Massachusetts,13,Hampden County,46,11,35
54,West Virginia,25,Massachusetts,15,Hampshire County,13,0,13
54,West Virginia,25,Massachusetts,17,Middlesex County,10,60,-50
54,West Virginia,25,Massachusetts,21,Norfolk County,20,48,-28
54,West Virginia,25,Massachusetts,23,Plymouth County,11,0,11
54,West Virginia,25,Massachusetts,25,Suffolk County,7,7,0
54,West Virginia,25,Massachusetts,27,Worcester County,41,66,-25
54,West Virginia,26,Michigan,21,Berrien County,141,97,44
54,West Virginia,26,Michigan,29,Charlevoix County,0,6,-6
54,West Virginia,26,Michigan,33,Chippewa County,37,0,37
54,West Virginia,26,Michigan,39,Crawford County,7,0,7
54,West Virginia,26,Michigan,43,Dickinson County,0,8,-8
54,West Virginia,26,Michigan,49,Genesee County,39,2,37
54,West Virginia,26,Michigan,51,Gladwin County,0,2,-2
54,West Virginia,26,Michigan,55,Grand Traverse County,0,35,-35
54,West Virginia,26,Michigan,63,Huron County,18,24,-6
54,West Virginia,26,Michigan,65,Ingham County,27,0,27
54,West Virginia,26,Michigan,73,Isabella County,0,43,-43
54,West Virginia,26,Michigan,75,Jackson County,7,10,-3
54,West Virginia,26,Michigan,81,Kent County,70,23,47
54,West Virginia,26,Michigan,87,Lapeer County,29,0,29
54,West Virginia,26,Michigan,91,Lenawee County,0,4,-4
54,West Virginia,26,Michigan,93,Livingston County,22,0,22
54,West Virginia,26,Michigan,99,Macomb County,63,38,25
54,West Virginia,26,Michigan,103,Marquette County,16,0,16
54,West Virginia,26,Michigan,107,Mecosta County,12,0,12
54,West Virginia,26,Michigan,115,Monroe County,7,0,7
54,West Virginia,26,Michigan,125,Oakland County,63,42,21
54,West Virginia,26,Michigan,127,Oceana County,0,10,-10
54,West Virginia,26,Michigan,149,St. Joseph County,0,8,-8
54,West Virginia,26,Michigan,151,Sanilac County,36,0,36
54,West Virginia,26,Michigan,153,Schoolcraft County,0,1,-1
54,West Virginia,26,Michigan,161,Washtenaw County,7,84,-77
54,West Virginia,26,Michigan,163,Wayne County,125,94,31
54,West Virginia,27,Minnesota,27,Clay County,0,94,-94
54,West Virginia,27,Minnesota,35,Crow Wing County,17,0,17
54,West Virginia,27,Minnesota,37,Dakota County,18,29,-11
54,West Virginia,27,Minnesota,39,Dodge County,0,2,-2
54,West Virginia,27,Minnesota,45,Fillmore County,0,7,-7
54,West Virginia,27,Minnesota,49,Goodhue County,8,0,8
54,West Virginia,27,Minnesota,53,Hennepin County,41,190,-149
54,West Virginia,27,Minnesota,73,Lac qui Parle County,0,2,-2
54,West Virginia,27,Minnesota,111,Otter Tail County,0,2,-2
54,West Virginia,27,Minnesota,141,Sherburne County,29,19,10
54,West Virginia,27,Minnesota,143,Sibley County,0,13,-13
54,West Virginia,27,Minnesota,145,Stearns County,0,39,-39
54,West Virginia,27,Minnesota,161,Waseca County,0,9,-9
54,West Virginia,27,Minnesota,163,Washington County,26,0,26
54,West Virginia,28,Mississippi,1,Adams County,0,9,-9
54,West Virginia,28,Mississippi,3,Alcorn County,0,5,-5
54,West Virginia,28,Mississippi,11,Bolivar County,0,51,-51
54,West Virginia,28,Mississippi,29,Copiah County,0,12,-12
54,West Virginia,28,Mississippi,47,Harrison County,70,40,30
54,West Virginia,28,Mississippi,49,Hinds County,5,23,-18
54,West Virginia,28,Mississippi,59,Jackson County,0,13,-13
54,West Virginia,28,Mississippi,67,Jones County,96,0,96
54,West Virginia,28,Mississippi,73,Lamar County,0,34,-34
54,West Virginia,28,Mississippi,75,Lauderdale County,0,2,-2
54,West Virginia,28,Mississippi,89,Madison County,0,7,-7
54,West Virginia,28,Mississippi,121,Rankin County,0,29,-29
54,West Virginia,28,Mississippi,129,Smith County,0,13,-13
54,West Virginia,28,Mississippi,135,Tallahatchie County,0,74,-74
54,West Virginia,28,Mississippi,149,Warren County,0,37,-37
54,West Virginia,28,Mississippi,163,Yazoo County,1,146,-145
54,West Virginia,29,Missouri,13,Bates County,0,28,-28
54,West Virginia,29,Missouri,21,Buchanan County,12,0,12
54,West Virginia,29,Missouri,27,Callaway County,0,22,-22
54,West Virginia,29,Missouri,37,Cass County,0,4,-4
54,West Virginia,29,Missouri,47,Clay County,0,27,-27
54,West Virginia,29,Missouri,49,Clinton County,0,7,-7
54,West Virginia,29,Missouri,77,Greene County,63,0,63
54,West Virginia,29,Missouri,95,Jackson County,24,83,-59
54,West Virginia,29,Missouri,97,Jasper County,4,32,-28
54,West Virginia,29,Missouri,107,Lafayette County,51,0,51
54,West Virginia,29,Missouri,113,Lincoln County,0,6,-6
54,West Virginia,29,Missouri,161,Phelps County,0,19,-19
54,West Virginia,29,Missouri,167,Polk County,0,2,-2
54,West Virginia,29,Missouri,169,Pulaski County,14,159,-145
54,West Virginia,29,Missouri,171,Putnam County,0,1,-1
54,West Virginia,29,Missouri,183,St. Charles County,0,12,-12
54,West Virginia,29,Missouri,189,St. Louis County,87,17,70
54,West Virginia,29,Missouri,207,Stoddard County,0,11,-11
54,West Virginia,29,Missouri,510,St. Louis city,0,8,-8
54,West Virginia,30,Montana,9,Carbon County,0,6,-6
54,West Virginia,30,Montana,13,Cascade County,0,21,-21
54,West Virginia,30,Montana,31,Gallatin County,0,11,-11
54,West Virginia,30,Montana,39,Granite County,0,4,-4
54,West Virginia,30,Montana,47,Lake County,11,0,11
54,West Virginia,30,Montana,55,McCone County,0,3,-3
54,West Virginia,30,Montana,63,Missoula County,9,0,9
54,West Virginia,30,Montana,67,Park County,23,4,19
54,West Virginia,30,Montana,81,Ravalli County,36,2,34
54,West Virginia,30,Montana,83,Richland County,0,1,-1
54,West Virginia,30,Montana,85,Roosevelt County,0,9,-9
54,West Virginia,30,Montana,93,Silver Bow County,0,1,-1
54,West Virginia,30,Montana,111,Yellowstone County,10,0,10
54,West Virginia,31,Nebraska,41,Custer County,0,6,-6
54,West Virginia,31,Nebraska,55,Douglas County,0,9,-9
54,West Virginia,31,Nebraska,109,Lancaster County,0,13,-13
54,West Virginia,31,Nebraska,153,Sarpy County,0,20,-20
54,West Virginia,31,Nebraska,157,Scotts Bluff County,55,0,55
54,West Virginia,31,Nebraska,159,Seward County,42,0,42
54,West Virginia,32,Nevada,3,Clark County,11,141,-130
54,West Virginia,32,Nevada,7,Elko County,36,0,36
54,West Virginia,32,Nevada,21,Mineral County,0,1,-1
54,West Virginia,32,Nevada,31,Washoe County,4,39,-35
54,West Virginia,33,New Hampshire,5,Cheshire County,63,0,63
54,West Virginia,33,New Hampshire,7,Coos County,0,67,-67
54,West Virginia,33,New Hampshire,9,Grafton County,35,6,29
54,West Virginia,33,New Hampshire,11,Hillsborough County,0,169,-169
54,West Virginia,33,New Hampshire,15,Rockingham County,22,0,22
54,West Virginia,33,New Hampshire,17,Strafford County,0,7,-7
54,West Virginia,33,New Hampshire,19,Sullivan County,36,0,36
54,West Virginia,34,New Jersey,3,Bergen County,35,0,35
54,West Virginia,34,New Jersey,5,Burlington County,76,37,39
54,West Virginia,34,New Jersey,7,Camden County,62,0,62
54,West Virginia,34,New Jersey,9,Cape May County,0,34,-34
54,West Virginia,34,New Jersey,11,Cumberland County,20,49,-29
54,West Virginia,34,New Jersey,13,Essex County,9,23,-14
54,West Virginia,34,New Jersey,15,Gloucester County,20,37,-17
54,West Virginia,34,New Jersey,17,Hudson County,17,18,-1
54,West Virginia,34,New Jersey,19,Hunterdon County,36,0,36
54,West Virginia,34,New Jersey,21,Mercer County,59,0,59
54,West Virginia,34,New Jersey,23,Middlesex County,45,22,23
54,West Virginia,34,New Jersey,25,Monmouth County,112,39,73
54,West Virginia,34,New Jersey,27,Morris County,36,99,-63
54,West Virginia,34,New Jersey,29,Ocean County,17,25,-8
54,West Virginia,34,New Jersey,31,Passaic County,19,37,-18
54,West Virginia,34,New Jersey,33,Salem County,48,0,48
54,West Virginia,34,New Jersey,35,Somerset County,38,17,21
54,West Virginia,34,New Jersey,37,Sussex County,22,0,22
54,West Virginia,34,New Jersey,39,Union County,21,0,21
54,West Virginia,34,New Jersey,41,Warren County,47,7,40
54,West Virginia,35,New Mexico,1,Bernalillo County,79,0,79
54,West Virginia,35,New Mexico,5,Chaves County,0,7,-7
54,West Virginia,35,New Mexico,7,Colfax County,22,0,22
54,West Virginia,35,New Mexico,13,Doña Ana County,14,0,14
54,West Virginia,35,New Mexico,15,Eddy County,0,6,-6
54,West Virginia,35,New Mexico,17,Grant County,0,28,-28
54,West Virginia,35,New Mexico,25,Lea County,0,14,-14
54,West Virginia,35,New Mexico,35,Otero County,0,7,-7
54,West Virginia,35,New Mexico,37,Quay County,0,16,-16
54,West Virginia,35,New Mexico,49,Santa Fe County,0,1,-1
54,West Virginia,36,New York,1,Albany County,8,81,-73
54,West Virginia,36,New York,3,Allegany County,0,17,-17
54,West Virginia,36,New York,5,Bronx County,143,9,134
54,West Virginia,36,New York,7,Broome County,23,17,6
54,West Virginia,36,New York,9,Cattaraugus County,22,0,22
54,West Virginia,36,New York,13,Chautauqua County,0,6,-6
54,West Virginia,36,New York,19,Clinton County,15,0,15
54,West Virginia,36,New York,21,Columbia County,0,5,-5
54,West Virginia,36,New York,25,Delaware County,0,12,-12
54,West Virginia,36,New York,27,Dutchess County,0,2,-2
54,West Virginia,36,New York,29,Erie County,28,9,19
54,West Virginia,36,New York,31,Essex County,26,0,26
54,West Virginia,36,New York,33,Franklin County,33,11,22
54,West Virginia,36,New York,35,Fulton County,5,0,5
54,West Virginia,36,New York,37,Genesee County,0,5,-5
54,West Virginia,36,New York,43,Herkimer County,0,8,-8
54,West Virginia,36,New York,45,Jefferson County,38,0,38
54,West Virginia,36,New York,47,Kings County,32,57,-25
54,West Virginia,36,New York,55,Monroe County,47,55,-8
54,West Virginia,36,New York,59,Nassau County,62,73,-11
54,West Virginia,36,New York,61,New York County,40,8,32
54,West Virginia,36,New York,63,Niagara County,58,17,41
54,West Virginia,36,New York,67,Onondaga County,29,0,29
54,West Virginia,36,New York,69,Ontario County,8,0,8
54,West Virginia,36,New York,71,Orange County,16,13,3
54,West Virginia,36,New York,73,Orleans County,0,26,-26
54,West Virginia,36,New York,75,Oswego County,0,3,-3
54,West Virginia,36,New York,77,Otsego County,0,49,-49
54,West Virginia,36,New York,79,Putnam County,23,0,23
54,West Virginia,36,New York,81,Queens County,32,427,-395
54,West Virginia,36,New York,85,Richmond County,13,13,0
54,West Virginia,36,New York,87,Rockland County,9,0,9
54,West Virginia,36,New York,89,St. Lawrence County,7,3,4
54,West Virginia,36,New York,93,Schenectady County,0,12,-12
54,West Virginia,36,New York,99,Seneca County,0,15,-15
54,West Virginia,36,New York,103,Suffolk County,40,24,16
54,West Virginia,36,New York,105,Sullivan County,0,4,-4
54,West Virginia,36,New York,111,Ulster County,0,4,-4
54,West Virginia,36,New York,117,Wayne County,93,0,93
54,West Virginia,36,New York,119,Westchester County,26,0,26
54,West Virginia,37,North Carolina,1,Alamance County,10,24,-14
54,West Virginia,37,North Carolina,7,Anson County,0,15,-15
54,West Virginia,37,North Carolina,13,Beaufort County,0,26,-26
54,West Virginia,37,North Carolina,15,Bertie County,0,2,-2
54,West Virginia,37,North Carolina,19,Brunswick County,0,60,-60
54,West Virginia,37,North Carolina,21,Buncombe County,291,28,263
54,West Virginia,37,North Carolina,23,Burke County,69,26,43
54,West Virginia,37,North Carolina,25,Cabarrus County,0,5,-5
54,West Virginia,37,North Carolina,27,Caldwell County,132,33,99
54,West Virginia,37,North Carolina,31,Carteret County,0,13,-13
54,West Virginia,37,North Carolina,35,Catawba County,54,52,2
54,West Virginia,37,North Carolina,39,Cherokee County,56,0,56
54,West Virginia,37,North Carolina,45,Cleveland County,95,22,73
54,West Virginia,37,North Carolina,47,Columbus County,0,3,-3
54,West Virginia,37,North Carolina,49,Craven County,45,41,4
54,West Virginia,37,North Carolina,51,Cumberland County,33,110,-77
54,West Virginia,37,North Carolina,53,Currituck County,1,0,1
54,West Virginia,37,North Carolina,55,Dare County,0,29,-29
54,West Virginia,37,North Carolina,57,Davidson County,206,170,36
54,West Virginia,37,North Carolina,59,Davie County,0,214,-214
54,West Virginia,37,North Carolina,61,Duplin County,0,4,-4
54,West Virginia,37,North Carolina,63,Durham County,86,81,5
54,West Virginia,37,North Carolina,67,Forsyth County,199,453,-254
54,West Virginia,37,North Carolina,69,Franklin County,30,0,30
54,West Virginia,37,North Carolina,71,Gaston County,11,9,2
54,West Virginia,37,North Carolina,77,Granville County,19,13,6
54,West Virginia,37,North Carolina,79,Greene County,0,10,-10
54,West Virginia,37,North Carolina,81,Guilford County,57,198,-141
54,West Virginia,37,North Carolina,83,Halifax County,29,40,-11
54,West Virginia,37,North Carolina,85,Harnett County,0,82,-82
54,West Virginia,37,North Carolina,87,Haywood County,8,0,8
54,West Virginia,37,North Carolina,89,Henderson County,0,27,-27
54,West Virginia,37,North Carolina,91,Hertford County,7,59,-52
54,West Virginia,37,North Carolina,97,Iredell County,36,343,-307
54,West Virginia,37,North Carolina,99,Jackson County,0,1,-1
54,West Virginia,37,North Carolina,101,Johnston County,0,17,-17
54,West Virginia,37,North Carolina,107,Lenoir County,5,0,5
54,West Virginia,37,North Carolina,109,Lincoln County,8,19,-11
54,West Virginia,37,North Carolina,113,Macon County,0,32,-32
54,West Virginia,37,North Carolina,119,Mecklenburg County,152,228,-76
54,West Virginia,37,North Carolina,125,Moore County,44,1,43
54,West Virginia,37,North Carolina,129,New Hanover County,96,23,73
54,West Virginia,37,North Carolina,133,Onslow County,48,137,-89
54,West Virginia,37,North Carolina,135,Orange County,26,41,-15
54,West Virginia,37,North Carolina,141,Pender County,1,0,1
54,West Virginia,37,North Carolina,143,Perquimans County,0,18,-18
54,West Virginia,37,North Carolina,145,Person County,8,3,5
54,West Virginia,37,North Carolina,147,Pitt County,0,16,-16
54,West Virginia,37,North Carolina,151,Randolph County,36,49,-13
54,West Virginia,37,North Carolina,155,Robeson County,0,48,-48
54,West Virginia,37,North Carolina,157,Rockingham County,17,33,-16
54,West Virginia,37,North Carolina,159,Rowan County,227,23,204
54,West Virginia,37,North Carolina,161,Rutherford County,0,1,-1
54,West Virginia,37,North Carolina,163,Sampson County,8,62,-54
54,West Virginia,37,North Carolina,167,Stanly County,14,28,-14
54,West Virginia,37,North Carolina,169,Stokes County,26,0,26
54,West Virginia,37,North Carolina,171,Surry County,4,39,-35
54,West Virginia,37,North Carolina,173,Swain County,0,23,-23
54,West Virginia,37,North Carolina,179,Union County,25,170,-145
54,West Virginia,37,North Carolina,183,Wake County,149,244,-95
54,West Virginia,37,North Carolina,185,Warren County,44,0,44
54,West Virginia,37,North Carolina,191,Wayne County,7,0,7
54,West Virginia,37,North Carolina,193,Wilkes County,12,136,-124
54,West Virginia,37,North Carolina,195,Wilson County,0,4,-4
54,West Virginia,37,North Carolina,199,Yancey County,0,17,-17
54,West Virginia,38,North Dakota,13,Burke County,0,11,-11
54,West Virginia,38,North Dakota,17,Cass County,0,34,-34
54,West Virginia,38,North Dakota,35,Grand Forks County,12,0,12
54,West Virginia,38,North Dakota,89,Stark County,0,22,-22
54,West Virginia,38,North Dakota,101,Ward County,13,0,13
54,West Virginia,39,Ohio,3,Allen County,19,4,15
54,West Virginia,39,Ohio,5,Ashland County,21,6,15
54,West Virginia,39,Ohio,7,Ashtabula County,15,4,11
54,West Virginia,39,Ohio,9,Athens County,267,81,186
54,West Virginia,39,Ohio,13,Belmont County,730,908,-178
54,West Virginia,39,Ohio,15,Brown County,0,111,-111
54,West Virginia,39,Ohio,17,Butler County,93,43,50
54,West Virginia,39,Ohio,19,Carroll County,0,12,-12
54,West Virginia,39,Ohio,21,Champaign County,0,2,-2
54,West Virginia,39,Ohio,23,Clark County,104,8,96
54,West Virginia,39,Ohio,25,Clermont County,9,124,-115
54,West Virginia,39,Ohio,27,Clinton County,0,28,-28
54,West Virginia,39,Ohio,29,Columbiana County,345,208,137
54,West Virginia,39,Ohio,31,Coshocton County,13,36,-23
54,West Virginia,39,Ohio,33,Crawford County,0,41,-41
54,West Virginia,39,Ohio,35,Cuyahoga County,344,554,-210
54,West Virginia,39,Ohio,41,Delaware County,52,59,-7
54,West Virginia,39,Ohio,45,Fairfield County,130,296,-166
54,West Virginia,39,Ohio,47,Fayette County,0,13,-13
54,West Virginia,39,Ohio,49,Franklin County,519,919,-400
54,West Virginia,39,Ohio,53,Gallia County,135,466,-331
54,West Virginia,39,Ohio,55,Geauga County,10,0,10
54,West Virginia,39,Ohio,57,Greene County,9,67,-58
54,West Virginia,39,Ohio,59,Guernsey County,0,57,-57
54,West Virginia,39,Ohio,61,Hamilton County,59,161,-102
54,West Virginia,39,Ohio,63,Hancock County,46,8,38
54,West Virginia,39,Ohio,65,Hardin County,0,5,-5
54,West Virginia,39,Ohio,67,Harrison County,35,83,-48
54,West Virginia,39,Ohio,73,Hocking County,7,25,-18
54,West Virginia,39,Ohio,77,Huron County,0,11,-11
54,West Virginia,39,Ohio,79,Jackson County,24,71,-47
54,West Virginia,39,Ohio,81,Jefferson County,433,576,-143
54,West Virginia,39,Ohio,83,Knox County,0,15,-15
54,West Virginia,39,Ohio,85,Lake County,39,20,19
54,West Virginia,39,Ohio,87,Lawrence County,913,1229,-316
54,West Virginia,39,Ohio,89,Licking County,55,51,4
54,West Virginia,39,Ohio,91,Logan County,9,0,9
54,West Virginia,39,Ohio,93,Lorain County,102,104,-2
54,West Virginia,39,Ohio,95,Lucas County,12,81,-69
54,West Virginia,39,Ohio,97,Madison County,5,0,5
54,West Virginia,39,Ohio,99,Mahoning County,112,12,100
54,West Virginia,39,Ohio,101,Marion County,0,9,-9
54,West Virginia,39,Ohio,103,Medina County,54,27,27
54,West Virginia,39,Ohio,105,Meigs County,156,145,11
54,West Virginia,39,Ohio,107,Mercer County,0,37,-37
54,West Virginia,39,Ohio,109,Miami County,10,0,10
54,West Virginia,39,Ohio,111,Monroe County,75,151,-76
54,West Virginia,39,Ohio,113,Montgomery County,63,333,-270
54,West Virginia,39,Ohio,115,Morgan County,40,8,32
54,West Virginia,39,Ohio,117,Morrow County,0,29,-29
54,West Virginia,39,Ohio,119,Muskingum County,11,22,-11
54,West Virginia,39,Ohio,121,Noble County,79,46,33
54,West Virginia,39,Ohio,127,Perry County,8,2,6
54,West Virginia,39,Ohio,129,Pickaway County,23,18,5
54,West Virginia,39,Ohio,131,Pike County,0,9,-9
54,West Virginia,39,Ohio,133,Portage County,26,10,16
54,West Virginia,39,Ohio,137,Putnam County,0,4,-4
54,West Virginia,39,Ohio,139,Richland County,35,5,30
54,West Virginia,39,Ohio,141,Ross County,70,24,46
54,West Virginia,39,Ohio,143,Sandusky County,19,11,8
54,West Virginia,39,Ohio,145,Scioto County,152,109,43
54,West Virginia,39,Ohio,147,Seneca County,0,36,-36
54,West Virginia,39,Ohio,151,Stark County,313,81,232
54,West Virginia,39,Ohio,153,Summit County,174,162,12
54,West Virginia,39,Ohio,155,Trumbull County,210,70,140
54,West Virginia,39,Ohio,157,Tuscarawas County,97,272,-175
54,West Virginia,39,Ohio,159,Union County,3,8,-5
54,West Virginia,39,Ohio,163,Vinton County,75,0,75
54,West Virginia,39,Ohio,165,Warren County,50,23,27
54,West Virginia,39,Ohio,167,Washington County,742,746,-4
54,West Virginia,39,Ohio,169,Wayne County,0,76,-76
54,West Virginia,39,Ohio,171,Williams County,0,11,-11
54,West Virginia,39,Ohio,175,Wyandot County,0,17,-17
54,West Virginia,4,Arizona,3,Cochise County,0,24,-24
54,West Virginia,4,Arizona,9,Graham County,0,6,-6
54,West Virginia,4,Arizona,13,Maricopa County,93,145,-52
54,West Virginia,4,Arizona,19,Pima County,3,170,-167
54,West Virginia,4,Arizona,21,Pinal County,0,62,-62
54,West Virginia,4,Arizona,27,Yuma County,14,0,14
54,West Virginia,40,Oklahoma,11,Blaine County,30,0,30
54,West Virginia,40,Oklahoma,17,Canadian County,18,0,18
54,West Virginia,40,Oklahoma,31,Comanche County,32,84,-52
54,West Virginia,40,Oklahoma,71,Kay County,0,54,-54
54,West Virginia,40,Oklahoma,75,Kiowa County,0,29,-29
54,West Virginia,40,Oklahoma,79,Le Flore County,7,0,7
54,West Virginia,40,Oklahoma,83,Logan County,13,0,13
54,West Virginia,40,Oklahoma,101,Muskogee County,0,3,-3
54,West Virginia,40,Oklahoma,109,Oklahoma County,65,31,34
54,West Virginia,40,Oklahoma,119,Payne County,0,6,-6
54,West Virginia,40,Oklahoma,121,Pittsburg County,0,3,-3
54,West Virginia,40,Oklahoma,139,Texas County,0,14,-14
54,West Virginia,40,Oklahoma,143,Tulsa County,0,70,-70
54,West Virginia,40,Oklahoma,153,Woodward County,0,2,-2
54,West Virginia,41,Oregon,7,Clatsop County,7,9,-2
54,West Virginia,41,Oregon,29,Jackson County,7,8,-1
54,West Virginia,41,Oregon,33,Josephine County,12,0,12
54,West Virginia,41,Oregon,35,Klamath County,1,0,1
54,West Virginia,41,Oregon,39,Lane County,0,31,-31
54,West Virginia,41,Oregon,51,Multnomah County,54,23,31
54,West Virginia,41,Oregon,67,Washington County,10,11,-1
54,West Virginia,42,Pennsylvania,1,Adams County,40,128,-88
54,West Virginia,42,Pennsylvania,3,Allegheny County,929,843,86
54,West Virginia,42,Pennsylvania,5,Armstrong County,92,51,41
54,West Virginia,42,Pennsylvania,7,Beaver County,265,48,217
54,West Virginia,42,Pennsylvania,9,Bedford County,96,36,60
54,West Virginia,42,Pennsylvania,11,Berks County,27,63,-36
54,West Virginia,42,Pennsylvania,13,Blair County,0,8,-8
54,West Virginia,42,Pennsylvania,15,Bradford County,37,14,23
54,West Virginia,42,Pennsylvania,17,Bucks County,56,36,20
54,West Virginia,42,Pennsylvania,19,Butler County,52,55,-3
54,West Virginia,42,Pennsylvania,21,Cambria County,88,8,80
54,West Virginia,42,Pennsylvania,27,Centre County,1,38,-37
54,West Virginia,42,Pennsylvania,29,Chester County,77,87,-10
54,West Virginia,42,Pennsylvania,31,Clarion County,0,12,-12
54,West Virginia,42,Pennsylvania,33,Clearfield County,0,5,-5
54,West Virginia,42,Pennsylvania,35,Clinton County,0,1,-1
54,West Virginia,42,Pennsylvania,37,Columbia County,0,1,-1
54,West Virginia,42,Pennsylvania,39,Crawford County,2,11,-9
54,West Virginia,42,Pennsylvania,41,Cumberland County,125,29,96
54,West Virginia,42,Pennsylvania,43,Dauphin County,11,130,-119
54,West Virginia,42,Pennsylvania,45,Delaware County,43,34,9
54,West Virginia,42,Pennsylvania,49,Erie County,119,156,-37
54,West Virginia,42,Pennsylvania,51,Fayette County,182,301,-119
54,West Virginia,42,Pennsylvania,53,Forest County,0,12,-12
54,West Virginia,42,Pennsylvania,55,Franklin County,461,75,386
54,West Virginia,42,Pennsylvania,57,Fulton County,0,30,-30
54,West Virginia,42,Pennsylvania,59,Greene County,444,239,205
54,West Virginia,42,Pennsylvania,63,Indiana County,10,0,10
54,West Virginia,42,Pennsylvania,65,Jefferson County,0,3,-3
54,West Virginia,42,Pennsylvania,69,Lackawanna County,0,101,-101
54,West Virginia,42,Pennsylvania,71,Lancaster County,62,60,2
54,West Virginia,42,Pennsylvania,73,Lawrence County,9,24,-15
54,West Virginia,42,Pennsylvania,75,Lebanon County,5,31,-26
54,West Virginia,42,Pennsylvania,77,Lehigh County,70,9,61
54,West Virginia,42,Pennsylvania,79,Luzerne County,26,0,26
54,West Virginia,42,Pennsylvania,81,Lycoming County,0,3,-3
54,West Virginia,42,Pennsylvania,83,McKean County,27,25,2
54,West Virginia,42,Pennsylvania,85,Mercer County,19,165,-146
54,West Virginia,42,Pennsylvania,87,Mifflin County,14,13,1
54,West Virginia,42,Pennsylvania,89,Monroe County,0,36,-36
54,West Virginia,42,Pennsylvania,91,Montgomery County,135,107,28
54,West Virginia,42,Pennsylvania,93,Montour County,0,2,-2
54,West Virginia,42,Pennsylvania,95,Northampton County,30,14,16
54,West Virginia,42,Pennsylvania,97,Northumberland County,23,25,-2
54,West Virginia,42,Pennsylvania,99,Perry County,5,0,5
54,West Virginia,42,Pennsylvania,101,Philadelphia County,238,60,178
54,West Virginia,42,Pennsylvania,103,Pike County,0,7,-7
54,West Virginia,42,Pennsylvania,105,Potter County,0,1,-1
54,West Virginia,42,Pennsylvania,107,Schuylkill County,0,114,-114
54,West Virginia,42,Pennsylvania,111,Somerset County,64,58,6
54,West Virginia,42,Pennsylvania,117,Tioga County,0,4,-4
54,West Virginia,42,Pennsylvania,119,Union County,38,96,-58
54,West Virginia,42,Pennsylvania,121,Venango County,4,8,-4
54,West Virginia,42,Pennsylvania,123,Warren County,0,15,-15
54,West Virginia,42,Pennsylvania,125,Washington County,405,348,57
54,West Virginia,42,Pennsylvania,127,Wayne County,11,26,-15
54,West Virginia,42,Pennsylvania,129,Westmoreland County,246,339,-93
54,West Virginia,42,Pennsylvania,131,Wyoming County,0,12,-12
54,West Virginia,42,Pennsylvania,133,York County,92,150,-58
54,West Virginia,44,Rhode Island,5,Newport County,0,13,-13
54,West Virginia,44,Rhode Island,7,Providence County,59,7,52
54,West Virginia,45,South Carolina,3,Aiken County,189,33,156
54,West Virginia,45,South Carolina,7,Anderson County,0,4,-4
54,West Virginia,45,South Carolina,13,Beaufort County,27,38,-11
54,West Virginia,45,South Carolina,15,Berkeley County,47,150,-103
54,West Virginia,45,South Carolina,19,Charleston County,96,113,-17
54,West Virginia,45,South Carolina,23,Chester County,5,8,-3
54,West Virginia,45,South Carolina,25,Chesterfield County,0,4,-4
54,West Virginia,45,South Carolina,27,Clarendon County,0,1,-1
54,West Virginia,45,South Carolina,31,Darlington County,21,0,21
54,West Virginia,45,South Carolina,35,Dorchester County,107,68,39
54,West Virginia,45,South Carolina,37,Edgefield County,0,14,-14
54,West Virginia,45,South Carolina,41,Florence County,36,13,23
54,West Virginia,45,South Carolina,43,Georgetown County,5,0,5
54,West Virginia,45,South Carolina,45,Greenville County,34,118,-84
54,West Virginia,45,South Carolina,47,Greenwood County,0,13,-13
